expend,area,region
175.59,Rural,6
267.08,Rural,6
155.39,Rural,6
108.77,Rural,6
64.91,Rural,6
130.15,Rural,6
98.6,Rural,6
180.88,Rural,6
93.29,Rural,6
97.83,Rural,6
107.59,Rural,6
98.27,Rural,6
143.74,Rural,6
117.34,Rural,6
166.05,Rural,6
98.43,Rural,6
67.79,Rural,6
117.32,Rural,6
190.21,Rural,6
98.68,Rural,6
166.73,Rural,6
56.12,Rural,6
129.01,Rural,6
158.18,Rural,6
261.3,Rural,6
79.62,Rural,6
137.18,Rural,6
176.23,Rural,6
141.37,Rural,6
191.07,Rural,6
85.98,Rural,6
172.83,Rural,6
143.22,Rural,6
378.81,Rural,6
130.66,Rural,6
143.26,Rural,6
104.73,Rural,6
88.75,Rural,6
95.81,Rural,6
122.51,Rural,6
315.23,Rural,6
129.3,Rural,6
294.57,Rural,6
155.24,Rural,6
88.4,Rural,6
117.12,Rural,6
170.57,Rural,6
147.88,Rural,6
84.35,Rural,6
97.94,Rural,6
96.22,Rural,6
119.83,Rural,6
231.13,Rural,6
89.37,Rural,6
190.13,Rural,6
147.18,Rural,6
240.03,Rural,6
151.54,Rural,6
118.59,Rural,6
104.19,Rural,6
132.88,Rural,6
225.1,Rural,6
146.64,Rural,6
206.53,Rural,6
437.42,Rural,6
156.93,Rural,6
105.69,Rural,6
200.2,Rural,6
231.59,Rural,6
238.47,Rural,6
130.19,Rural,6
105.22,Rural,6
283.01,Rural,6
511.28,Rural,6
156.48,Rural,6
242.27,Rural,6
101.26,Rural,6
87.89,Rural,6
186.53,Rural,6
237.74,Rural,6
116.28,Rural,6
213.37,Rural,6
93.45,Rural,6
61.37,Rural,6
139.01,Rural,6
143.06,Rural,6
154.32,Rural,6
105.35,Rural,6
183.94,Rural,6
86.33,Rural,6
163.26,Rural,6
200.25,Rural,6
150.87,Rural,6
138.51,Rural,6
171.94,Rural,6
208.53,Rural,6
153.19,Rural,6
100.71,Rural,6
132.97,Rural,6
154.59,Rural,6
266.6,Rural,6
122.56,Rural,6
186.87,Rural,6
90.46,Rural,6
103.89,Rural,6
88.87,Rural,6
134.06,Rural,6
241.69,Rural,6
77.53,Rural,6
213.82,Rural,6
76.23,Rural,6
102.73,Rural,6
210.38,Rural,6
230.89,Rural,6
56.6,Rural,6
181.82,Rural,6
131.77,Rural,6
75.54,Rural,6
225.19,Rural,6
110.1,Rural,6
153.11,Rural,6
56.69,Rural,6
211.15,Rural,6
88.84,Rural,6
82.6,Rural,6
70.88,Rural,6
146.15,Rural,6
135.63,Rural,6
172.17,Rural,6
196.72,Rural,6
191.88,Rural,6
202.11,Rural,6
63.26,Rural,6
440.67,Rural,6
163.78,Rural,6
167.07,Rural,6
173.43,Rural,6
134.45,Rural,6
154.18,Rural,6
63.4,Rural,6
173.16,Rural,6
122.89,Rural,6
98.2,Rural,6
125.4,Rural,6
115.2,Rural,6
127.53,Rural,6
187.48,Rural,6
86.33,Rural,6
133.74,Rural,6
255.25,Rural,6
289.77,Rural,6
116.36,Rural,6
156.52,Rural,6
140.03,Rural,6
145.55,Rural,6
238.54,Rural,6
137.47,Rural,6
204.84,Rural,6
64.55,Rural,6
231.61,Rural,6
221.47,Rural,6
167.4,Rural,6
171.18,Rural,6
103.79,Rural,6
112.92,Rural,6
167.98,Rural,6
90.93,Rural,6
177.03,Rural,6
113.57,Rural,6
268.49,Rural,6
79.34,Rural,6
285.78,Rural,6
87.17,Rural,6
131.22,Rural,6
114.72,Rural,6
87.66,Rural,6
72.19,Rural,6
184.73,Rural,6
214.5,Rural,6
136.1,Rural,6
98.83,Rural,6
139.6,Rural,6
180.08,Rural,6
146.3,Rural,6
93.92,Rural,6
408.32,Rural,6
178.18,Rural,6
75.6,Rural,6
114.46,Rural,6
163.08,Rural,6
85.21,Rural,6
332.36,Rural,6
94.8,Rural,6
228.04,Rural,6
271.85,Rural,6
270.44,Rural,6
189.22,Rural,6
170.22,Rural,6
129.81,Rural,6
213.8,Rural,6
131.38,Rural,6
150.63,Rural,6
379.7,Rural,6
328.69,Rural,6
146.1,Rural,6
93.66,Rural,6
97.28,Rural,6
150.49,Rural,6
165.17,Rural,6
132.87,Rural,6
63.86,Rural,6
101.95,Rural,6
200.88,Rural,6
124.8,Rural,6
155.02,Rural,6
127.28,Rural,6
177.7,Rural,6
190.21,Rural,6
190.25,Rural,6
146.58,Rural,6
290.62,Rural,6
289.77,Rural,6
110.64,Rural,6
128.84,Rural,6
124.41,Rural,6
123.78,Rural,6
78.08,Rural,6
105.56,Rural,6
156.51,Rural,6
171.03,Rural,6
84.72,Rural,6
174.45,Rural,6
135.03,Rural,6
92.43,Rural,6
88.02,Rural,6
137.46,Rural,6
104.34,Rural,6
211.44,Rural,6
65.6,Rural,6
174.33,Rural,6
148.75,Rural,6
170,Rural,6
115.3,Rural,6
163.73,Rural,6
88.99,Rural,6
92.84,Rural,6
105.47,Rural,6
344.75,Rural,6
75.64,Rural,4
123.31,Rural,4
283.75,Rural,4
117.36,Rural,4
91.51,Rural,4
85.53,Rural,4
132.6,Rural,4
76.55,Rural,4
390.98,Rural,4
168.6,Rural,4
89.38,Rural,4
237.84,Rural,4
140.27,Rural,4
67.68,Rural,4
147.47,Rural,4
104.12,Rural,4
155.42,Rural,4
173.65,Rural,4
113.29,Rural,4
114.87,Rural,4
135.1,Rural,4
191.13,Rural,4
159.52,Rural,4
106.38,Rural,4
125.6,Rural,4
341.92,Rural,4
132.72,Rural,4
153.98,Rural,4
155.43,Rural,4
151.01,Rural,4
263.37,Rural,4
153.3,Rural,4
82.41,Rural,4
194.24,Rural,4
137.53,Rural,4
114.7,Rural,4
412.3,Rural,4
104.99,Rural,4
131.46,Rural,4
124.36,Rural,4
115.41,Rural,4
94.58,Rural,4
172.83,Rural,4
244.08,Rural,4
132.49,Rural,4
183.41,Rural,4
109.27,Rural,4
151.12,Rural,4
78.88,Rural,4
115.77,Rural,4
195.07,Rural,4
66.71,Rural,4
568.66,Rural,4
129.23,Rural,4
113.52,Rural,4
108.33,Rural,4
209.29,Rural,4
104.84,Rural,4
60.09,Rural,4
145.45,Rural,4
67.15,Rural,4
53.96,Rural,4
77.9,Rural,4
441.36,Rural,4
283.6,Rural,4
119.93,Rural,4
84.65,Rural,4
128.39,Rural,4
140.85,Rural,4
95.5,Rural,4
128.69,Rural,4
131.35,Rural,4
71.5,Rural,4
100.47,Rural,4
95.97,Rural,4
253.13,Rural,4
87.22,Rural,4
135.74,Rural,4
186.37,Rural,4
147.7,Rural,4
231.98,Rural,4
87.3,Rural,4
138.24,Rural,4
61.35,Rural,4
352.53,Rural,4
138.83,Rural,4
253.96,Rural,4
282.01,Rural,4
48.16,Rural,4
148.62,Rural,4
98.57,Rural,4
272.73,Rural,4
122.52,Rural,4
73.85,Rural,4
130.95,Rural,4
90.92,Rural,4
100.57,Rural,4
49.23,Rural,4
488.69,Rural,4
198.59,Rural,4
116.85,Rural,4
96.71,Rural,4
112.1,Rural,4
134.36,Rural,4
182.39,Rural,4
117.81,Rural,4
73.25,Rural,4
107.12,Rural,4
148.19,Rural,4
467.84,Rural,4
133.23,Rural,4
100.36,Rural,4
51.37,Rural,4
121.34,Rural,4
150.3,Rural,4
92.06,Rural,4
143.69,Rural,4
207.48,Rural,4
107.53,Rural,4
135.7,Rural,4
173.8,Rural,4
94.44,Rural,4
63.25,Rural,4
48.77,Rural,4
123.35,Rural,4
185.05,Rural,4
160.17,Rural,4
118.82,Rural,4
141.67,Rural,4
150.31,Rural,4
121.94,Rural,4
75.2,Rural,4
112.87,Rural,4
195.37,Rural,4
112.9,Rural,4
105.91,Rural,4
73.54,Rural,4
167.21,Rural,4
195.67,Rural,4
126.66,Rural,4
90.76,Rural,4
147.27,Rural,4
101.15,Rural,4
474.77,Rural,4
169.16,Rural,4
281.08,Rural,4
147.56,Rural,4
160.43,Rural,4
86.85,Rural,4
61.6,Rural,4
57.54,Rural,4
102.13,Rural,4
151.77,Rural,4
220.57,Rural,4
69.47,Rural,4
160.29,Rural,4
187,Rural,4
138.21,Rural,4
57.49,Rural,4
172.6,Rural,4
90.1,Rural,4
93.81,Rural,4
88.12,Rural,4
91.47,Rural,4
125.36,Rural,4
86.91,Rural,4
148.2,Rural,4
289.74,Rural,4
61.81,Rural,4
77.4,Rural,4
106.11,Rural,4
117.79,Rural,4
126.82,Rural,4
145.68,Rural,4
133.72,Rural,4
187.99,Rural,4
172.01,Rural,4
109.45,Rural,4
215.2,Rural,4
84.61,Rural,4
132.14,Rural,4
127.93,Rural,4
159.76,Rural,4
74.95,Rural,4
92.91,Rural,4
225.74,Rural,4
90.05,Rural,4
95.37,Rural,4
76.32,Rural,4
81.7,Rural,4
88.46,Rural,4
116.89,Rural,4
258.44,Rural,4
136.46,Rural,4
177.42,Rural,4
241.93,Rural,4
140.83,Rural,4
183.82,Rural,4
81.67,Rural,4
178.94,Rural,4
185.94,Rural,4
98.89,Rural,4
58.08,Rural,4
140.63,Rural,4
281.73,Rural,4
81.09,Rural,4
97.18,Rural,4
212.52,Rural,4
199.27,Rural,4
104.43,Rural,4
159.51,Rural,4
189.57,Rural,4
214.77,Rural,4
80.64,Rural,4
122.24,Rural,4
99.34,Rural,4
139.18,Rural,4
223.78,Rural,4
93.42,Rural,4
158.68,Rural,4
103.93,Rural,4
83.84,Rural,4
268.27,Rural,4
141.55,Rural,4
336.98,Rural,4
114.94,Rural,4
127.87,Rural,4
90.57,Rural,4
204.93,Rural,4
164.44,Rural,4
260.58,Rural,4
92.96,Rural,4
159.07,Rural,4
129.68,Rural,4
138.18,Rural,4
193.06,Rural,4
133.35,Rural,4
123.83,Rural,4
85.92,Rural,4
103.23,Rural,4
200.01,Rural,4
95.91,Rural,4
70.02,Rural,4
143.19,Rural,4
101.52,Rural,4
118.61,Rural,4
92.68,Rural,4
114.18,Rural,4
176.14,Rural,4
120.96,Rural,4
56.72,Rural,4
162.28,Rural,4
133.03,Rural,4
141.67,Rural,4
137.95,Rural,4
127.08,Rural,4
77.55,Rural,4
89.27,Rural,4
71.61,Rural,4
112.25,Rural,4
74.64,Rural,4
95.35,Rural,4
115.62,Rural,4
215.72,Rural,4
208.1,Rural,4
143.63,Rural,4
214.24,Rural,4
172.71,Rural,4
204.61,Rural,4
155.29,Rural,4
84.57,Rural,4
85.22,Rural,4
118.85,Rural,4
92.15,Rural,4
93.6,Rural,4
91.08,Rural,4
74.55,Rural,4
86.96,Rural,4
160.96,Rural,4
259.75,Rural,4
98.86,Rural,4
233.75,Rural,4
134.93,Rural,4
119.26,Rural,4
138.93,Rural,4
101.97,Rural,4
111.25,Rural,4
104.1,Rural,4
89.01,Rural,4
75.6,Rural,4
186.51,Rural,4
161.66,Rural,4
87.04,Rural,4
104.6,Rural,4
201.71,Rural,4
192.02,Rural,4
75.2,Rural,4
132.58,Rural,4
116.5,Rural,4
78.31,Rural,4
238.02,Rural,4
91.65,Rural,4
63.31,Rural,4
209.62,Rural,4
109.8,Rural,4
131.43,Rural,4
144.56,Rural,4
126.1,Rural,4
241.58,Rural,4
81.82,Rural,4
140.57,Rural,4
45.99,Rural,4
264.32,Rural,4
119.13,Rural,4
147.34,Rural,4
86.44,Rural,4
182.94,Rural,4
104.12,Rural,4
218.66,Rural,4
129.36,Rural,4
124.32,Rural,4
59.45,Rural,4
79.3,Rural,4
82.33,Rural,4
100.51,Rural,4
241.63,Rural,4
107.33,Rural,4
312.94,Rural,4
67.48,Rural,4
207.8,Rural,4
83.33,Rural,4
174.11,Rural,4
98.16,Rural,4
152.28,Rural,4
138.59,Rural,4
110.36,Rural,4
61.77,Rural,4
127.91,Rural,4
103.43,Rural,4
88.49,Rural,4
74.72,Rural,4
90.3,Rural,4
157.72,Rural,4
205.67,Rural,4
352.37,Rural,4
139.99,Rural,4
122.29,Rural,4
190.54,Rural,4
76.95,Rural,4
131.22,Rural,4
173.39,Rural,4
103.44,Rural,4
159.19,Rural,4
128.65,Rural,4
296.51,Rural,4
79.85,Rural,4
115.63,Rural,4
164.14,Rural,4
285.39,Rural,4
124.12,Rural,4
100.47,Rural,4
71.54,Rural,4
133.92,Rural,4
71.52,Rural,4
166.4,Rural,4
91.13,Rural,4
140.24,Rural,4
276.91,Rural,4
1364.93,Rural,4
73.54,Rural,4
127.99,Rural,4
176.47,Rural,4
80.02,Rural,4
106.26,Rural,4
109.24,Rural,4
68.73,Rural,4
281.09,Rural,4
189.9,Rural,4
94.75,Rural,4
150.96,Rural,4
93.52,Rural,4
181.43,Rural,4
117.4,Rural,4
87.78,Rural,4
107.01,Rural,4
170.04,Rural,4
323.43,Rural,4
182.95,Rural,4
142.74,Rural,4
93.65,Rural,4
65.87,Rural,4
76.72,Rural,4
125.92,Rural,4
373.18,Rural,4
111.6,Rural,4
85.37,Rural,4
63.93,Rural,4
193.3,Rural,4
102.17,Rural,4
188.52,Rural,4
104.2,Rural,4
101.43,Rural,4
146.95,Rural,4
161.04,Rural,4
73.61,Rural,4
82.23,Rural,4
116.68,Rural,4
172.21,Rural,4
181.43,Rural,4
116.58,Rural,4
107.85,Rural,4
138.38,Rural,4
158.37,Rural,4
260.62,Rural,4
105.43,Rural,4
110.32,Rural,4
121.71,Rural,4
84.65,Rural,4
68.53,Rural,4
112.01,Rural,4
181.25,Rural,4
220.71,Rural,4
118.94,Rural,4
164.18,Rural,4
93.56,Rural,4
118.45,Rural,4
131.76,Rural,4
137.43,Rural,4
99.77,Rural,4
119.74,Rural,4
77.24,Rural,4
72.89,Rural,4
103.2,Rural,4
111.23,Rural,4
157.8,Rural,4
102.29,Rural,4
73.68,Rural,4
140.14,Rural,4
93.27,Rural,4
95.66,Rural,4
383.42,Rural,4
98.83,Rural,4
190.96,Rural,4
79.89,Rural,4
208.18,Rural,4
119.47,Rural,4
128.46,Rural,4
251.35,Rural,4
359.33,Rural,4
146.54,Rural,4
165.4,Rural,4
162.16,Rural,4
153.86,Rural,4
113.75,Rural,4
107.23,Rural,4
194.92,Rural,4
289.05,Rural,4
85.98,Rural,4
172.41,Rural,4
198.56,Rural,4
84.97,Rural,4
197.3,Rural,4
199.71,Rural,4
57.79,Rural,4
170.63,Rural,4
133.47,Rural,4
168.41,Rural,4
167.07,Rural,4
319.25,Rural,4
120.79,Rural,4
122.84,Rural,4
38.69,Rural,4
100,Rural,4
191.1,Rural,4
157.08,Rural,4
120.87,Rural,4
95.55,Rural,4
135.03,Rural,4
63.69,Rural,4
169.37,Rural,4
80.35,Rural,4
155.14,Rural,4
126.2,Rural,4
143.39,Rural,4
126.06,Rural,4
112.29,Rural,4
113.11,Rural,4
115.55,Rural,4
90.86,Rural,4
158.02,Rural,4
145.87,Rural,4
304.87,Rural,4
118.79,Rural,4
193.22,Rural,4
132.46,Rural,4
87.54,Rural,4
93.83,Rural,4
131.59,Rural,4
131.98,Rural,4
358.62,Rural,4
209.49,Rural,4
94.05,Rural,4
185.65,Rural,4
57.4,Rural,4
242.37,Rural,4
176.16,Rural,4
85.37,Rural,4
153.65,Rural,4
192.1,Rural,4
126.06,Rural,4
144.44,Rural,4
126.03,Rural,4
90.74,Rural,4
213.46,Rural,4
138.78,Rural,4
137.87,Rural,4
134.55,Rural,4
862.6,Rural,4
58.48,Rural,4
134.51,Rural,4
137.53,Rural,4
97.54,Rural,4
152.9,Rural,4
166.06,Rural,4
119.97,Rural,4
235.5,Rural,4
142.6,Rural,4
145.38,Rural,4
128.42,Rural,4
236.55,Rural,4
141.06,Rural,4
145.47,Rural,4
74.15,Rural,4
230.92,Rural,4
295.12,Rural,4
170.81,Rural,4
147.93,Rural,4
67.25,Rural,4
120.64,Rural,4
128.86,Rural,4
126.1,Rural,4
145.43,Rural,4
232.38,Rural,4
122.76,Rural,4
88.08,Rural,4
208.99,Rural,4
99.28,Rural,4
137.04,Rural,4
163.2,Rural,4
92.81,Rural,4
134.27,Rural,4
131.83,Rural,4
124.68,Rural,4
92.85,Rural,4
135.07,Rural,4
118.94,Rural,4
107.87,Rural,4
60.51,Rural,4
116.65,Rural,4
64.96,Rural,4
96.86,Rural,4
93.15,Rural,4
111.48,Rural,4
226.84,Rural,4
94.86,Rural,4
150.39,Rural,4
169.27,Rural,4
66.55,Rural,4
77.94,Rural,4
197.34,Rural,4
118.32,Rural,4
116.36,Rural,4
49.61,Rural,4
98.66,Rural,4
58.43,Rural,4
115.81,Rural,4
136.55,Rural,4
126.88,Rural,4
141.89,Rural,4
141.6,Rural,4
70.28,Rural,4
168.38,Rural,4
104.05,Rural,4
137.68,Rural,4
187.41,Rural,4
84.57,Rural,4
112.61,Rural,4
94.66,Rural,4
121.21,Rural,4
175.87,Rural,4
57.48,Rural,4
66.77,Rural,4
97.12,Rural,4
112.36,Rural,4
131.88,Rural,4
107.15,Rural,4
112.33,Rural,4
80.57,Rural,4
66.7,Rural,4
221.64,Rural,4
156.47,Rural,1
109.03,Rural,1
138.86,Rural,1
124.23,Rural,1
158.07,Rural,1
135.69,Rural,1
264.1,Rural,1
199.72,Rural,1
76.8,Rural,1
116.18,Rural,1
40.39,Rural,1
169.03,Rural,1
151.6,Rural,1
107.56,Rural,1
161.86,Rural,1
191.47,Rural,1
82.25,Rural,1
177.54,Rural,1
132.39,Rural,1
154.29,Rural,1
74.34,Rural,1
159.9,Rural,1
256.83,Rural,1
149.23,Rural,1
158.53,Rural,1
88.83,Rural,1
135.35,Rural,1
101.73,Rural,1
113.41,Rural,1
86.31,Rural,1
143.19,Rural,1
57.2,Rural,1
103.35,Rural,1
173.75,Rural,1
91.15,Rural,1
87.71,Rural,1
85.5,Rural,1
112.15,Rural,1
89.61,Rural,1
175.2,Rural,1
121.55,Rural,1
103.14,Rural,1
132.73,Rural,1
47.63,Rural,1
58.95,Rural,1
214.97,Rural,1
323.26,Rural,1
231.48,Rural,1
77.38,Rural,1
90.16,Rural,1
331.95,Rural,1
56.41,Rural,1
153,Rural,1
264.76,Rural,1
220.42,Rural,1
135.72,Rural,1
88.37,Rural,1
182.66,Rural,1
249.29,Rural,1
110.39,Rural,1
94.57,Rural,1
311.61,Rural,1
41.37,Rural,1
83.43,Rural,1
79.86,Rural,1
134.74,Rural,1
74.98,Rural,1
304.84,Rural,1
61.65,Rural,1
157.69,Rural,1
135.08,Rural,1
250.67,Rural,1
153.99,Rural,1
166.83,Rural,1
76.58,Rural,1
41.63,Rural,1
115.32,Rural,1
272.63,Rural,1
123.77,Rural,1
126.94,Rural,1
106.6,Rural,1
86.29,Rural,1
85.82,Rural,1
132.21,Rural,1
351.95,Rural,1
147.19,Rural,1
140.98,Rural,1
289.06,Rural,1
167.97,Rural,1
235.25,Rural,1
168.65,Rural,1
78.2,Rural,1
231.2,Rural,1
153.42,Rural,1
212.64,Rural,1
183.97,Rural,1
165.02,Rural,1
231.21,Rural,1
45.06,Rural,1
120.99,Rural,1
379.7,Rural,1
111.3,Rural,1
118.84,Rural,1
150.23,Rural,1
212.27,Rural,1
94.13,Rural,1
259.13,Rural,1
129.9,Rural,1
138.98,Rural,1
180.65,Rural,1
89.8,Rural,1
326.05,Rural,1
43.42,Rural,1
151.46,Rural,1
129.33,Rural,1
95.35,Rural,1
185.06,Rural,1
53.41,Rural,1
121.13,Rural,1
100.42,Rural,1
476.18,Rural,1
154.57,Rural,1
60.4,Rural,1
139.62,Rural,1
138.97,Rural,1
175.08,Rural,1
142.5,Rural,1
127.81,Rural,1
261.98,Rural,1
158.69,Rural,1
178.23,Rural,1
215.35,Rural,1
147.18,Rural,1
157.27,Rural,1
74.95,Rural,1
386.96,Rural,1
177.82,Rural,1
117.52,Rural,1
122.88,Rural,1
123.65,Rural,1
218.12,Rural,1
134.2,Rural,1
177.22,Rural,1
175.64,Rural,1
136.08,Rural,1
28.26,Rural,1
108,Rural,1
89.81,Rural,1
111.41,Rural,1
175.27,Rural,1
188.57,Rural,1
204.25,Rural,1
48.06,Rural,1
222.95,Rural,1
119.13,Rural,1
239.79,Rural,1
274.65,Rural,1
225.32,Rural,1
69.03,Rural,1
112.35,Rural,1
157.81,Rural,1
125.11,Rural,1
299.18,Rural,1
216.63,Rural,1
53.69,Rural,1
173.47,Rural,1
163.41,Rural,1
60.4,Rural,1
148.12,Rural,1
164.63,Rural,1
147.43,Rural,1
112.55,Rural,1
129.62,Rural,1
151.95,Rural,1
135.29,Rural,1
172.26,Rural,1
238.37,Rural,1
291.3,Rural,1
181.92,Rural,1
90.89,Rural,1
172.03,Rural,1
102.84,Rural,1
162.07,Rural,1
152.55,Rural,1
113.19,Rural,1
220.61,Rural,1
125.37,Rural,1
263.42,Rural,1
363.59,Rural,1
258.61,Rural,1
121.21,Rural,1
107.42,Rural,1
126.86,Rural,1
124.38,Rural,1
25.13,Rural,1
153.57,Rural,1
171.87,Rural,1
227.87,Rural,1
48.77,Rural,1
109.59,Rural,1
74.72,Rural,1
78.41,Rural,1
164.67,Rural,1
170.55,Rural,1
97.11,Rural,1
197.67,Rural,1
128.63,Rural,1
55.09,Rural,1
107.61,Rural,1
406.91,Rural,1
65.5,Rural,1
231.1,Rural,1
69.29,Rural,1
234.74,Rural,1
143.62,Rural,1
201.2,Rural,1
133.61,Rural,1
133.65,Rural,1
111.16,Rural,1
130.58,Rural,1
257.9,Rural,1
91.04,Rural,1
123.65,Rural,1
168.79,Rural,1
72.94,Rural,1
150.83,Rural,1
89.29,Rural,1
62.23,Rural,1
227.52,Rural,1
268.65,Rural,1
84.32,Rural,1
140.64,Rural,1
42.8,Rural,1
136.15,Rural,1
121.38,Rural,1
92.38,Rural,1
185.48,Rural,1
254.89,Rural,1
55.19,Rural,1
290.91,Rural,1
118.02,Rural,1
66.55,Rural,1
325.7,Rural,1
234.88,Rural,1
106.87,Rural,1
119.52,Rural,1
127.4,Rural,1
277.81,Rural,1
89.1,Rural,1
150.24,Rural,1
101.78,Rural,1
235.63,Rural,1
59.34,Rural,1
139.88,Rural,1
507.81,Rural,1
155.72,Rural,1
144.98,Rural,1
186.79,Rural,1
86.62,Rural,1
140.81,Rural,1
155.45,Rural,1
145.06,Rural,1
41.14,Rural,1
116.45,Rural,1
102.31,Rural,1
98.18,Rural,1
201.02,Rural,1
212.83,Rural,1
206.74,Rural,1
69.47,Rural,1
148.06,Rural,1
796.62,Rural,1
185.37,Rural,1
66.09,Rural,1
66.07,Rural,1
153.91,Rural,1
197.65,Rural,1
183.72,Rural,1
104.68,Rural,1
143.83,Rural,1
228.95,Rural,1
130.04,Rural,1
128.98,Rural,1
133.86,Rural,1
143.91,Rural,1
117.74,Rural,1
696.79,Rural,1
29.02,Rural,1
171.87,Rural,1
60.84,Rural,1
71.61,Rural,1
48.64,Rural,1
118.48,Rural,1
131.02,Rural,1
196.13,Rural,1
116.27,Rural,1
130.14,Rural,1
175.52,Rural,1
68.8,Rural,1
164.62,Rural,1
263.54,Rural,1
31.2,Rural,1
192.49,Rural,1
109.4,Rural,1
118.53,Rural,1
120.2,Rural,1
239.16,Rural,1
75.83,Rural,1
78.03,Rural,1
262.23,Rural,1
123.75,Rural,1
185.73,Rural,1
140.97,Rural,1
124.95,Rural,1
182.05,Rural,1
131.53,Rural,1
103.59,Rural,1
132.3,Rural,1
195.77,Rural,1
153.5,Rural,1
204.85,Rural,1
163.3,Rural,1
64.03,Rural,1
237.15,Rural,1
80.64,Rural,1
246.47,Rural,1
67.65,Rural,1
87.2,Rural,1
63.63,Rural,1
81.97,Rural,1
148.4,Rural,1
122.36,Rural,1
46.41,Rural,1
184.18,Rural,1
208.33,Rural,1
163.92,Rural,1
85.07,Rural,1
69.94,Rural,1
248.97,Rural,1
105.07,Rural,1
102.31,Rural,1
134.8,Rural,1
281.34,Rural,1
125.41,Rural,1
178.25,Rural,1
137.24,Rural,1
89.46,Rural,1
174.78,Rural,1
116.73,Rural,1
91.25,Rural,1
263.81,Rural,1
103.24,Rural,1
188.63,Rural,1
206,Rural,1
256.97,Rural,1
174.01,Rural,1
198.46,Rural,1
166.47,Rural,1
134.35,Rural,1
